sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_study	sample1_area	sample1_hhid	sample1_tr	sample1_gps_lat	sample1_gps_lon	sample1_location	sample2_study	sample2_area	sample2_hhid	sample2_tr	sample2_gps_lat	sample2_gps_lon	sample2_location	distance	HH_type	tr	area	location	species	genus	coverage_mean	callablePct_mean	confirmedPct_mean	snpPct_mean	multiPct_mean	lowmqPct_mean	highPct_mean	combined_rf_call
EST1213404301S1K	stools_12103101	na	NZ_CP040235.1	2414672	1919425	79.4901	1916357	99.8402	1900839	99.1902	3068	0.1598	1903865	99.1893	26410	1.3759	10850	41.0829	7907	29.9394	9474	35.8728	8692	32.9118	102440	50.4529	86799	68.101	0.9612	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12103	Control	NA	NA	Ngandu	306199.436028845	Between		NA	Different_loc	Bifi_longum	Bifi	41.388	86.2055	99.148	0.8505	0.095	1.7655	4.239	0
EST1213404301S1K	stools_12111102	na	NZ_CP079233.1	2241223	1477409	65.9198	1463043	99.0276	1447535	98.94	14366	0.9724	1461788	98.9427	35978	2.4352	20357	56.5818	6144	17.0771	10723	29.8043	16525	45.9308	181112	55.8759	81128	93.44	0.9458	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12111	Control	NA	NA	Ngandu	306016.03675129	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	58.845	78.1705	98.865	1.1355	0.5075	1.88	6.1725	0
EST1213404301S1K	stools_12116150	na	NZ_CP079233.1	2241223	1624788	72.4956	1621792	99.8156	1601859	98.7709	2996	0.1844	1604802	98.7699	32563	2.0041	12577	38.6236	9874	30.3228	12684	38.9522	9406	28.8855	181112	57.8565	152623	76.7185	0.9302	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12116	Control	NA	NA	Ngandu	306474.454729663	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	82.966	80.579	98.7435	1.2545	0.1025	1.396	7.8835	0
EST1213404301S1K	stools_12117150	na	NZ_CP079233.1	2241223	1552383	69.265	1542305	99.3508	1516815	98.3473	10078	0.6492	1526811	98.3527	47350	3.0501	21778	45.9937	11876	25.0813	7445	15.7233	26081	55.0813	181112	63.2244	162148	85.8777	0.9443	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12117	Control	NA	NA	Ngandu	306783.696645027	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	62.5005	78.8025	98.2985	1.7035	0.326	1.3975	6.533	0
EST1213404301S1K	stools_12118101	na	NZ_CP079233.1	2241223	1623188	72.4242	1595299	98.2818	1583759	99.2766	27889	1.7182	1611514	99.2808	48736	3.0025	37062	76.0465	9399	19.2855	7094	14.556	27030	55.4621	181112	50.5958	100448	88.393	0.9424	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12118	Control	NA	NA	Ngandu	306743.405192239	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	60.764	81.2825	98.812	1.189	0.843	1.4715	5.934	0
EST1213404301S1K	stools_12119101	na	NZ_CP040235.1	2414672	1907450	78.9942	1890781	99.1261	1881649	99.517	16669	0.8739	1898251	99.5177	31431	1.6478	22232	70.7327	6307	20.0662	7221	22.9741	13924	44.3002	102440	28.8462	66441	78.4184	0.9539	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12119	Control	NA	NA	Ngandu	306536.325849027	Between		NA	Different_loc	Bifi_longum	Bifi	32.1805	86.3335	99.344	0.6555	0.455	2.3595	4.797	0
EST1213404301S1K	stools_12119101	na	NZ_CP021387.1	2265557	1499343	66.1799	1495274	99.7286	1489574	99.6188	4069	0.2714	1493629	99.6189	20387	1.3597	14673	71.9723	10999	53.951	3913	19.1936	4897	24.0202	150757	90.9139	134065	79.9896	0.9641	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12119	Control	NA	NA	Ngandu	306536.325849027	Between		NA	Different_loc	Bifi_breve	Bifi	15.2245	77.398	99.0175	0.982	0.1805	1.8055	4.126	0
EST1213404301S1K	stools_12119101	na	NZ_CP079233.1	2241223	1347581	60.127	1311732	97.3398	1292468	98.5314	35849	2.6602	1328008	98.5475	60736	4.507	41163	67.7736	5740	9.4507	10267	16.9043	40757	67.1052	181112	54.6695	82698	100	0.9489	WASHB	rural	2134043	Water	NA	NA	26	Nairobi	urban	12119	Control	NA	NA	Ngandu	306536.325849027	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	219.146	73.836	98.65	1.3545	1.266	22.7135	13.6275	0
EST1213405101S1K	stools_11002101	na	NZ_CP079233.1	2241223	906994	40.4687	906459	99.941	894182	98.6456	535	0.059	894709	98.6455	24969	2.7529	12684	50.799	12169	48.7364	6172	24.7187	6659	26.6691	241151	90.7473	244871	95.4797	0.9728	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11002	Water	NA	NA	Gatwekera	310718.402997102	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	5.5715	60.2125	97.8	2.1995	0.0325	1.241	2.0465	0
EST1213405101S1K	stools_11004101	na	NZ_CP079233.1	2241223	703093	31.371	694006	98.7076	682454	98.3355	9087	1.2924	691455	98.3447	23914	3.4013	12276	51.3339	3320	13.8831	9043	37.8147	9246	38.6635	241151	64.9328	136564	95.8459	0.9351	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11004	Water	NA	NA	Gatwekera	311064.203359795	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	12.4835	54.446	98.4425	1.5605	0.621	21.0855	3.486	0
EST1213405101S1K	stools_11006101	na	NZ_CP079233.1	2241223	830688	37.064	829019	99.7991	813969	98.1846	1669	0.2009	815626	98.1868	20873	2.5127	5811	27.8398	4163	19.9444	12268	58.7745	4027	19.2929	241151	70.0992	158035	84.1763	0.9278	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11006	Water	NA	NA	Gatwekera	311046.648017241	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	3.1595	58.963	98.493	1.507	0.1095	1.2295	1.5005	0
EST1213405101S1K	stools_11007101	na	NZ_CP079233.1	2241223	743746	33.1848	728565	97.9588	715054	98.1455	15181	2.0412	730081	98.1627	31975	4.2992	18310	57.2635	3326	10.4019	9951	31.1212	16025	50.1173	241151	43.7983	68933	100	0.914	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11007	Water	NA	NA	Gatwekera	311021.708558199	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	269.3055	58.7865	98.408	1.5965	0.9715	22.211	7.581	0
EST1213405101S1K	stools_11008501	na	NZ_CP079233.1	2241223	925177	41.28	923963	99.8688	905757	98.0296	1214	0.1312	906942	98.029	24341	2.631	6106	25.0852	4942	20.3032	14092	57.8941	5221	21.4494	241151	75.93	193770	91.3702	0.952	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11008	Water	NA	NA	Gatwekera	311047.688311325	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	15.4805	63.9545	98.3995	1.6	0.0815	1.3445	2.2265	0
EST1213405101S1K	stools_11014150	na	NZ_CP079233.1	2241223	931738	41.5727	912253	97.9087	903258	99.014	19485	2.0913	922595	99.0187	31285	3.3577	22142	70.7751	2859	9.1386	8401	26.8531	12018	38.4146	241151	27.9049	44728	100	0.9054	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11014	Water	NA	NA	Gatwekera	310991.640291355	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	12.6575	67.0355	98.6875	1.3135	1.0295	1.407	2.9045	0
EST1213405101S1K	stools_11017101	na	NZ_CP079233.1	2241223	630680	28.14	630199	99.9237	618271	98.1073	481	0.0763	618743	98.1073	15207	2.4112	3270	21.5033	2798	18.3994	9957	65.4764	2472	16.2557	241151	75.4395	210908	91.2554	0.9539	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11017	Water	NA	NA	Gatwekera	310898.128480011	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	2.282	49.315	98.5195	1.48	0.037	1.1945	1.687	0
EST1213405101S1K	stools_11020101	na	NZ_CP079233.1	2241223	308353	13.7582	307774	99.8122	301553	97.9787	579	0.1878	302123	97.9796	8292	2.6891	2062	24.8673	1493	18.0053	4634	55.8852	2097	25.2894	241151	68.8129	179955	100	0.9594	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11020	Water	NA	NA	Gatwekera	310915.826254809	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	1.409	34.8945	98.409	1.591	0.089	1.175	1.562	0
EST1213405101S1K	stools_11023101	na	NZ_CP079233.1	2241223	653625	29.1638	645453	98.7497	633362	98.1267	8172	1.2503	641445	98.1365	22565	3.4523	10385	46.0226	2324	10.2991	9520	42.1892	8683	38.4799	241151	55.6125	116732	100	0.9369	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11023	Water	NA	NA	Gatwekera	310855.813048903	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	38.953	53.709	98.53	1.4705	0.5945	25.42	8.2115	0
EST1213405101S1K	stools_11024101	na	NZ_CP079233.1	2241223	562170	25.0832	538957	95.8708	514968	95.549	23213	4.1292	537559	95.6221	51373	9.1383	26762	52.0935	4198	8.1716	4940	9.6159	40734	79.2907	241151	64.9398	138688	75.1471	0.9103	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11024	Water	NA	NA	Gatwekera	310863.472799301	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	54.399	50.8215	96.9415	3.086	1.914	1.296	16.925	0
EST1213405101S1K	stools_11025102	na	NZ_CP079233.1	2241223	928117	41.4112	927353	99.9177	910114	98.1411	764	0.0823	910865	98.1412	23388	2.5199	6136	26.2357	5396	23.0717	13699	58.5728	4230	18.0862	241151	75.2881	190506	87.5101	0.9461	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11025	Water	NA	NA	Gatwekera	310788.881100482	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	10.449	63.723	98.3825	1.617	0.048	1.257	2.191	0
EST1213405101S1K	stools_11027101	na	NZ_CP079233.1	2241223	906318	40.4385	899910	99.293	883996	98.2316	6408	0.707	890346	98.2377	26987	2.9777	11015	40.8159	4675	17.3232	12587	46.641	8513	31.5448	241151	75.1952	155906	93.1921	0.9482	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11027	Water	NA	NA	Gatwekera	310838.870758257	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	5.1365	62.105	98.444	1.5575	0.351	1.3585	1.6245	0
EST1213405101S1K	stools_11029101	na	NZ_CP079233.1	2241223	642017	28.6458	609506	94.9361	595864	97.7618	32511	5.0639	628050	97.8245	49355	7.6875	35388	71.7009	3265	6.6153	6267	12.6978	36853	74.6692	241151	58.5542	118836	95.6941	0.9388	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	310822.751928367	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	31.5445	53.876	98.036	1.997	2.28	1.2715	14.452	0
EST1213405101S1K	stools_11029150	na	NZ_CP079233.1	2241223	670895	29.9343	636107	94.8147	623829	98.0698	34788	5.1853	658262	98.117	50157	7.4761	37524	74.8131	3157	6.2942	6485	12.9294	36984	73.7365	241151	58.5542	124121	91.6678	0.9388	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	310822.751928367	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	24.079	55.256	98.1895	1.837	2.3445	1.2635	13.0245	0
EST1213405101S1K	stools_11029501	na	NZ_CP079233.1	2241223	640512	28.5787	605606	94.5503	594214	98.1189	34906	5.4497	628776	98.1677	49002	7.6504	37266	76.05	2767	5.6467	6170	12.5913	36588	74.6663	241151	55.7601	122648	82.0437	0.9278	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11029	Water	NA	NA	Gatwekera	310822.751928367	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	33.6095	53.932	98.218	1.8075	2.451	1.273	14.4675	0
EST1213405101S1K	stools_11030101	na	NZ_CP079233.1	2241223	515848	23.0164	510220	98.909	502686	98.5234	5628	1.091	508250	98.5271	14802	2.8694	7204	48.6691	1662	11.2282	6217	42.0011	6077	41.0553	241151	60.5977	189800	56.4299	0.9126	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11030	Water	NA	NA	Gatwekera	310769.060709575	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	6.151	45.2045	98.574	1.428	0.561	2.725	22.132	0
EST1213405101S1K	stools_11033150	na	NZ_CP079233.1	2241223	832719	37.1547	831539	99.8583	820992	98.7316	1180	0.1417	822163	98.7323	22132	2.6578	11576	52.3044	10419	47.0766	5877	26.5543	5875	26.5453	241151	82.4566	217809	96.7205	0.9655	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11033	Water	NA	NA	Gatwekera	310753.721242239	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	3.532	56.908	97.921	2.0795	0.072	1.2525	1.851	0
EST1213405101S1K	stools_11034101	na	NZ_CP079233.1	2241223	912775	40.7266	895069	98.0602	886375	99.0287	17706	1.9398	903957	99.0339	33031	3.6187	24213	73.3039	6686	20.2416	6269	18.9791	14481	43.8406	241151	58.8022	142966	90.5873	0.9385	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11034	Water	NA	NA	Gatwekera	310798.834770671	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	6.172	62.7255	98.35	1.655	0.9555	1.2505	2.2825	0
EST1213405101S1K	stools_11038150	na	NZ_CP079233.1	2241223	785392	35.043	780680	99.4	767445	98.3047	4712	0.6	772116	98.3096	21590	2.7489	8314	38.5086	3672	17.0079	10402	48.1797	5772	26.7346	241151	47.0394	92720	94.3054	0.9249	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11038	Water	NA	NA	Gatwekera	310739.420397686	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	3.3525	57.431	98.481	1.52	0.2965	1.546	2.5615	0
EST1213405101S1K	stools_11041102	na	NZ_CP079233.1	2241223	929985	41.4945	904122	97.219	890757	98.5218	25863	2.781	916368	98.5358	42635	4.5845	29018	68.0615	3492	8.1905	10857	25.465	23676	55.5318	241151	58.9622	107653	95.1325	0.9279	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11041	Water	NA	NA	Gatwekera	310718.937428891	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	7.0605	65.14	98.5355	1.469	1.2495	1.349	1.978	0
EST1213405101S1K	stools_11044150	na	NZ_CP079233.1	2241223	895898	39.9736	895302	99.9335	876592	97.9102	596	0.0665	877173	97.9099	23427	2.6149	4702	20.0709	4129	17.625	14398	61.459	4921	21.0057	241151	54.9088	156906	84.7272	0.9345	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11044	Water	NA	NA	Gatwekera	310729.844463929	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	47.309	63.7515	98.3905	1.6085	0.048	1.29	3.4905	0
EST1213405101S1K	stools_11044501	na	NZ_CP079233.1	2241223	930691	41.526	929873	99.9121	911021	97.9726	818	0.0879	911824	97.9728	23713	2.5479	4846	20.436	4061	17.1256	15011	63.3028	4618	19.4745	241151	60.3991	175120	88.6118	0.9387	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11044	Water	NA	NA	Gatwekera	310729.844463929	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	7.418	64.543	98.463	1.537	0.053	1.296	1.6345	0
EST1213405101S1K	stools_11045150	na	NZ_CP079233.1	2241223	904559	40.3601	903050	99.8332	885294	98.0338	1509	0.1668	886776	98.0341	23303	2.5762	5520	23.6879	4063	17.4355	14439	61.962	4732	20.3064	241151	51.0415	139159	87.7895	0.9289	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11045	Water	NA	NA	Gatwekera	310669.364303808	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	5.0895	63.4835	98.4695	1.5305	0.0895	1.6465	1.6105	0
EST1213405101S1K	stools_11045501	na	NZ_CP079233.1	2241223	794732	35.4597	790589	99.4787	778114	98.4221	4143	0.5213	782226	98.4264	20317	2.5565	7811	38.4456	3725	18.3344	10633	52.3355	4370	21.5091	241151	61.2446	174639	90.5691	0.9391	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11045	Water	NA	NA	Gatwekera	310669.364303808	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	3.143	57.396	98.5545	1.446	0.2475	1.2385	1.447	0
EST1213405101S1K	stools_11047101	na	NZ_CP079233.1	2241223	859351	38.3429	858290	99.8765	850804	99.1278	1061	0.1235	851840	99.126	22576	2.6271	15065	66.7302	14040	62.1899	3935	17.43	4501	19.9371	241151	78.7386	171492	100	0.9555	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11047	Water	NA	NA	Gatwekera	310650.50095098	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	36.0635	59.524	97.6455	2.3535	0.0845	2.067	5.961	0
EST1213405101S1K	stools_11049150	na	NZ_CP079233.1	2241223	891297	39.7683	886424	99.4533	872461	98.4248	4873	0.5467	877288	98.4282	24786	2.7809	10777	43.4802	5967	24.0741	11000	44.3799	6152	24.8205	241151	62.7677	140581	93.6755	0.9378	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11049	Water	NA	NA	Kibera	310935.359645505	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	22.3235	63.004	98.351	1.6495	0.281	1.28	3.926	0
EST1213405101S1K	stools_11054101	na	NZ_CP079233.1	2241223	696835	31.0917	687923	98.7211	675198	98.1502	8912	1.2789	684021	98.1611	24148	3.4654	11334	46.9356	2522	10.4439	10152	42.0407	9509	39.378	241151	46.4174	104347	94.9936	0.9286	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11054	Water	NA	NA	Kibera	310964.764577478	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	27.086	55.5655	98.503	1.4985	0.6095	25.333	6.093	0
EST1213405101S1K	stools_11054102	na	NZ_CP079233.1	2241223	894702	39.9203	892248	99.7257	874202	97.9775	2454	0.2743	876619	97.9789	24611	2.7507	6528	26.5247	4122	16.7486	14011	56.9298	5959	24.2128	241151	59.0891	172352	80.5172	0.9323	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11054	Water	NA	NA	Kibera	310964.764577478	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	33.388	63.452	98.4235	1.576	0.1665	1.4635	3.5005	0
EST1213405101S1K	stools_11106501	na	NZ_CP079233.1	2241223	672664	30.0133	662002	98.415	653255	98.6787	10662	1.585	663827	98.6863	22560	3.3538	13723	60.8289	3187	14.1268	7181	31.8307	7615	33.7544	241151	47.9417	77210	100	0.9233	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11106	Water	NA	NA	Kibera	310961.418305654	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	23.72	54.9345	98.5365	1.4665	0.834	21.378	8.24	0
EST1213405101S1K	stools_11107501	na	NZ_CP079233.1	2241223	650485	29.0237	646391	99.3706	637395	98.6083	4094	0.6294	641442	98.6098	17335	2.6649	8292	47.8339	4248	24.5053	7047	40.6519	4791	27.6377	241151	60.0644	143723	91.1009	0.9257	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11107	Water	NA	NA	Kibera	310939.064780471	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	2.633	50.454	98.3995	1.602	0.298	1.858	2.204	0
EST1213405101S1K	stools_11112501	na	NZ_CP079233.1	2241223	900255	40.168	897733	99.7199	880276	98.0554	2522	0.2801	882758	98.0564	23368	2.5957	5871	25.1241	3397	14.537	14779	63.2446	4899	20.9646	241151	58.8382	128538	86.688	0.9219	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11112	Water	NA	NA	Kibera	310945.682112236	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	6.392	63.563	98.557	1.4425	0.158	1.849	1.975	0
EST1213405101S1K	stools_11113101	na	NZ_CP079233.1	2241223	853769	38.0939	816859	95.6768	806611	98.7454	36910	4.3232	843149	98.7561	51237	6.0013	40617	79.2728	4169	8.1367	7334	14.3139	33909	66.1807	241151	61.1501	143222	87.541	0.9384	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	11113	Water	NA	NA	Kibera	310915.129594331	Between	Water	NA	Different_loc	Bifi_pseudocatenulatum	Bifi	19.77	62.3795	98.433	1.5735	2.0355	1.278	5.262	0
EST1213405101S1K	stools_12057101	na	NZ_CP079233.1	2241223	736330	32.8539	722222	98.084	693583	96.0346	14108	1.916	707500	96.0846	47332	6.4281	18502	39.0898	4618	9.7566	9000	19.0146	32090	67.7977	241151	56.4016	142736	87.3122	0.9353	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12057	Control	NA	NA	Ngandu	306199.827749052	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	5.0645	55.2015	97.29	2.7335	0.9095	1.252	4.2535	0
EST1213405101S1K	stools_12057501	na	NZ_CP079233.1	2241223	926069	41.3198	923687	99.7428	907252	98.2207	2382	0.2572	909603	98.2219	24393	2.634	7927	32.497	5596	22.941	13019	53.3719	5199	21.3135	241151	70.963	175713	90.6899	0.9371	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12057	Control	NA	NA	Ngandu	306199.827749052	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	14.067	63.6125	98.387	1.6125	0.1335	1.2455	2.3295	0
EST1213405101S1K	stools_12059150	na	NZ_CP079233.1	2241223	463161	20.6655	461948	99.7381	456951	98.9183	1213	0.2619	458156	98.9194	11673	2.5203	6668	57.1233	5472	46.8774	2827	24.2183	3081	26.3942	241151	78.3231	174390	100	0.9525	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12059	Control	NA	NA	Ngandu	306194.352954684	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	1.76	40.8935	98.052	1.9485	0.1195	1.319	1.6195	0
EST1213405101S1K	stools_12061101	na	NZ_CP079233.1	2241223	576736	25.7331	554973	96.2265	536011	96.5833	21763	3.7735	557559	96.6749	43591	7.5582	24414	56.007	2903	6.6596	6265	14.3722	33073	75.8712	241151	52.3307	132961	87.3625	0.9329	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12061	Control	NA	NA	Ngandu	306138.887213037	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	16.583	50.206	97.5885	2.4515	1.713	1.3145	16.224	0
EST1213405101S1K	stools_12064101	na	NZ_CP079233.1	2241223	922693	41.1692	911976	98.8385	900387	98.7292	10717	1.1615	911048	98.7379	26371	2.858	14726	55.8416	4125	15.6422	10012	37.9659	7314	27.735	241151	49.894	100683	94.6098	0.9311	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	306057.666323137	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	7.163	64.3535	98.57	1.431	0.5935	1.3765	2.272	0
EST1213405101S1K	stools_12064150	na	NZ_CP079233.1	2241223	884694	39.4737	878051	99.2491	862578	98.2378	6643	0.7509	869143	98.2422	25088	2.8358	9537	38.0142	2991	11.922	13649	54.4045	6853	27.3158	241151	61.6527	145227	88.7879	0.9415	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	306057.666323137	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	5.1195	62.3105	98.6325	1.3675	0.392	1.948	2.676	0
EST1213405101S1K	stools_12064501	na	NZ_CP079233.1	2241223	885896	39.5273	866141	97.7701	859982	99.2889	19755	2.2299	879601	99.2894	28651	3.2341	22356	78.0287	2826	9.8635	5857	20.4426	10098	35.2448	241151	52.4576	126518	91.3957	0.931	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12064	Control	NA	NA	Ngandu	306057.666323137	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	35.366	64.3335	98.7005	1.2995	1.232	1.455	4.278	0
EST1213405101S1K	stools_12067150	na	NZ_CP079233.1	2241223	880388	39.2816	879724	99.9246	861052	97.8775	664	0.0754	861701	97.8774	23917	2.7166	5230	21.8673	4592	19.1997	13710	57.3232	5636	23.5648	241151	69.8753	170305	84.0151	0.9293	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12067	Control	NA	NA	Ngandu	306150.18472308	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	179.2365	62.866	98.3475	1.6515	0.0615	1.2965	3.6915	0
EST1213405101S1K	stools_12069101	na	NZ_CP079233.1	2241223	914541	40.8054	913638	99.9013	894275	97.8807	903	0.0987	895156	97.8804	24112	2.6365	4727	19.6043	3864	16.0252	14967	62.0728	5340	22.1466	241151	51.7025	119069	85.8267	0.921	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12069	Control	NA	NA	Ngandu	306135.181790229	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	13.736	64.325	98.422	1.577	0.058	1.435	3.189	0
EST1213405101S1K	stools_12073102	na	NZ_CP079233.1	2241223	661909	29.5334	659638	99.6569	647602	98.1754	2271	0.3431	649843	98.1771	17080	2.5804	5014	29.356	2792	16.3466	10059	58.8934	3595	21.048	241151	58.0665	146888	94.8682	0.9372	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12073	Control	NA	NA	Ngandu	306038.042686224	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	2.391	51.0675	98.544	1.457	0.169	1.2155	1.7985	0
EST1213405101S1K	stools_12074150	na	NZ_CP079233.1	2241223	914600	40.8081	910898	99.5952	893728	98.115	3702	0.4048	897379	98.1171	25702	2.8102	8481	32.9974	4851	18.874	13145	51.1439	6836	26.5972	241151	50.4136	87095	100	0.9191	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12074	Control	NA	NA	Ngandu	306086.936318604	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	13.8695	64.5595	98.384	1.616	0.206	1.3565	2.508	0
EST1213405101S1K	stools_12075101	na	NZ_CP079233.1	2241223	918865	40.9984	914580	99.5337	898263	98.2159	4285	0.4663	902499	98.2189	24713	2.6895	8347	33.7757	4127	16.6997	13655	55.2543	5685	23.0041	241151	58.5247	143380	91.5093	0.9379	WASHB	rural	2134051	Water	NA	NA	26	Nairobi	urban	12075	Control	NA	NA	Ngandu	306210.25816907	Between		NA	Different_loc	Bifi_pseudocatenulatum	Bifi	13.8225	64.2035	98.5215	1.4785	0.242	1.248	2.7375	0
